count	pubchem_cid	BalabanJ	BertzCT	Chi0	Chi0n	Chi0v	Chi1	Chi1n	Chi1v	Chi2n	Chi2v	Chi3n	Chi3v	Chi4n	Chi4v	EState_VSA1	EState_VSA10	EState_VSA11	EState_VSA2	EState_VSA3	EState_VSA4	EState_VSA5	EState_VSA6	EState_VSA7	EState_VSA8	EState_VSA9	ExactMolWt	FpDensityMorgan1	FpDensityMorgan2	FpDensityMorgan3	FractionCSP3	HallKierAlpha	HeavyAtomCount	HeavyAtomMolWt	Ipc	Kappa1	Kappa2	Kappa3	LabuteASA	MaxAbsEStateIndex	MaxAbsPartialCharge	MaxEStateIndex	MaxPartialCharge	MinAbsEStateIndex	MinAbsPartialCharge	MinEStateIndex	MinPartialCharge	MolLogP	MolMR	MolWt	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumHAcceptors	NumHDonors	NumHeteroatoms	NumRadicalElectrons	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	NumValenceElectrons	PEOE_VSA1	PEOE_VSA10	PEOE_VSA11	PEOE_VSA12	PEOE_VSA13	PEOE_VSA14	PEOE_VSA2	PEOE_VSA3	PEOE_VSA4	PEOE_VSA5	PEOE_VSA6	PEOE_VSA7	PEOE_VSA8	PEOE_VSA9	RingCount	SMR_VSA1	SMR_VSA10	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	SMR_VSA8	SMR_VSA9	SlogP_VSA1	SlogP_VSA10	SlogP_VSA11	SlogP_VSA12	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	TPSA	VSA_EState1	VSA_EState10	VSA_EState2	VSA_EState3	VSA_EState4	VSA_EState5	VSA_EState6	VSA_EState7	VSA_EState8	VSA_EState9	fr_Al_COO	fr_Al_OH	fr_Al_OH_noTert	fr_ArN	fr_Ar_COO	fr_Ar_N	fr_Ar_NH	fr_Ar_OH	fr_COO	fr_COO2	fr_C_O	fr_C_O_noCOO	fr_C_S	fr_HOCCN	fr_Imine	fr_NH0	fr_NH1	fr_NH2	fr_N_O	fr_Ndealkylation1	fr_Ndealkylation2	fr_Nhpyrrole	fr_SH	fr_aldehyde	fr_alkyl_carbamate	fr_alkyl_halide	fr_allylic_oxid	fr_amide	fr_amidine	fr_aniline	fr_aryl_methyl	fr_azide	fr_azo	fr_barbitur	fr_benzene	fr_benzodiazepine	fr_bicyclic	fr_diazo	fr_dihydropyridine	fr_epoxide	fr_ester	fr_ether	fr_furan	fr_guanido	fr_halogen	fr_hdrzine	fr_hdrzone	fr_imidazole	fr_imide	fr_isocyan	fr_isothiocyan	fr_ketone	fr_ketone_Topliss	fr_lactam	fr_lactone	fr_methoxy	fr_morpholine	fr_nitrile	fr_nitro	fr_nitro_arom	fr_nitro_arom_nonortho	fr_nitroso	fr_oxazole	fr_oxime	fr_para_hydroxylation	fr_phenol	fr_phenol_noOrthoHbond	fr_phos_acid	fr_phos_ester	fr_piperdine	fr_piperzine	fr_priamide	fr_prisulfonamd	fr_pyridine	fr_quatN	fr_sulfide	fr_sulfonamd	fr_sulfone	fr_term_acetylene	fr_tetrazole	fr_thiazole	fr_thiocyan	fr_thiophene	fr_unbrch_alkane	fr_urea	qed	Molecular_weight	LogP	Number_of_HBA_1	Number_of_HBA_2	Number_of_HBD_1	Number_of_HBD_2	Number_of_acidic_groups	Number_of_aliphatic_OH_groups	Number_of_basic_groups	Fraction_of_rotatable_bonds	Number_of_heavy_bonds	Number_of_heterocycles	Number_of_hydrophobic_groups	MolarRefractivity	Number_of_bonds	Number_of_NO2_groups	Number_of_SO_groups	Number_of_OSO_groups	Number_of_SO2_groups	PolarSurfaceArea	Geometrical_diameter	Geometrical_radius	Geometrical_shape_coefficient	Kier_shape_1	Kier_shape_2	Zagreb_group_index_1	Zagreb_group_index_2	Ncharges	C	H	N	O	RNH2	R2NH	R3N	ROPO3	ROH	RCHO	RCOR	RCOOH	RCOOR	ROR	RCCH	RCN	RINGS	AROMATIC	F	Cl	Br	S	P	B	I	K	Sb	Hg	Pt	V	Zn	Cr	Se	As	abonds	atoms	dbonds	logP	nF	sbonds	tbonds
30	10461815.0	1.293120228	1738.359507	30.46552637	24.17436077	26.50271525	20.52971433	14.58851318	16.99670735	11.64481346	14.44878912	8.813538085	11.16264025	6.53086758	8.650908249	9.837253136	18.00687135	0.0	38.549804	33.64477327	50.27804836	24.97437738	30.34148838	18.74738413	15.20067686	23.20187978	640.1677819	1.046511628	1.76744186	2.488372093	0.375	-3.11	43	607.349	5490000815.0	29.93923587	11.76453549	5.755838719	261.5112338	13.84093873	0.358205749	13.84093873	0.255943021	0.014336797	0.255943021	-3.835901228	-0.358205749	6.10534	170.2937	641.621	2	8	0	3	3	2	1	3	5	2	11	0	7	0	2	2	226	20.10058659	0.0	9.837253136	0.0	11.81435946	0.0	9.589074368	8.417796984	0.0	0.0	29.26824685	94.59158064	57.37876552	21.7848931	6	18.00687135	62.19000329	0.0	14.78379798	0.0	56.2209388	31.49581423	80.08513099	0	0.0	5.316788604	5.687386275	0.0	23.20187978	67.23682088	20.38464393	13.8474744	64.11948563	41.29368589	10.04526663	11.64912464	0	102.58	0	8.650502982	0	0	0	0.0	0	0	26.79446581	65.1939201	0	0	0	0	0	1	1	0	0	0	2	2	0	0	0	2	2	0	0	0	2	1	0	0	0	0	0	2	0	1	1	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.303630686	641.6209881	14.4672	40	6	3	3	0	0	1	0.166666667	48	4	0	200.3746	82	0	0	0	2	112.16	17.03536971	1.011188187	15.84688363	32.921875	13.61921296	430	481	0	32	34	4	4	0	2	2	0	0	0	0	0	0	0	0	0	6	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	17	77	5	7.1999	0	60	0
29	5531.0	2.611746269	457.7807293	10.83649881	9.304982078	9.304982078	7.257550155	5.18205793	5.18205793	3.39985428	3.39985428	2.4485405	2.4485405	1.684096826	1.684096826	0.0	0.0	0.0	0.0	5.777653724	24.60130358	6.327320075	4.515397894	12.99010427	33.81402298	0.0	205.1327455	1.333333333	2.066666667	2.733333333	0.5	-1.65	15	190.145	3978.828893	9.888066506	3.841756666	1.646044344	88.76150527	4.309982993	0.35695466	4.309982993	0.253782815	0.663796296	0.253782815	0.663796296	-0.35695466	1.27892	59.08	205.265	0	5	0	0	0	0	2	2	5	0	5	0	3	0	0	0	80	4.899909731	12.14518285	0.0	0.0	5.777653724	0.0	0.0	4.983978521	14.59805822	0.0	0.0	20.7712116	24.84980788	0.0	2	0.0	11.5955165	0.0	19.58203674	0.0	20.7712116	17.98942254	18.08761514	0	0.0	4.899909731	5.817862778	0.0	0.0	32.67154956	0.0	6.9237372	19.54140239	12.39368714	0.0	5.777653724	0	46.32	0	0.0	0	0	0	0.0	0	0	1.777777778	29.22222222	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.756894396	205.2649969	4.2322	19	5	0	0	0	0	0	0.1875	16	2	0	75.424	31	0	0	0	0	46.32	8.771765712	1.077982787	7.137203879	11.484375	4.888429752	155	149	0	10	15	5	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	30	0	1.2789	0	21	0
32	444031.0	1.381834196	1041.601217	21.96804456	18.37371168	18.37371168	15.67470706	11.55596143	11.55596143	8.981057762	8.981057762	7.202237434	7.202237434	5.597684945	5.597684945	5.414990469	4.794537184	0.0	11.82508578	0.0	62.38003087	11.12690298	0.0	60.66367068	23.09901094	10.47053043	426.2307282	1.0	1.6875	2.34375	0.321428571	-3.11	32	396.32	43023146.51	20.77384196	8.793068261	3.689986881	189.5581421	13.19560413	0.492959132	13.19560413	0.232387696	0.137241276	0.232387696	-0.817283128	-0.492959132	3.9575	126.7504	426.56	2	4	0	2	2	3	0	3	3	1	4	0	7	0	1	1	164	15.37044016	11.1645023	0.0	5.907179729	0.0	0.0	4.794537184	0.0	0.0	0.0	72.79640482	53.62447873	19.51033443	6.606881965	5	9.531400138	5.907179729	0.0	4.899909731	11.65157352	24.67745534	26.24115118	101.1165779	0	5.749511833	10.47053043	0.0	5.749511833	0.0	37.04824064	23.0511709	5.917906046	28.67462759	78.86277189	0.0	0.0	0	55.56	0	0.0	0	0	0	0.0	0	0	0.0	65.58333333	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.622271327	426.5599906	10.9596	33	3	2	1	0	0	1	0.194444444	36	2	0	157.2117	66	0	0	0	0	56.76	12.36408543	1.007811938	11.26824665	23.72839506	10.7266436	338	380	0	28	30	2	2	0	0	1	0	0	0	0	0	0	1	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	62	1	4.5957	0	47	0
26	4878.0	2.351351226	799.2823081	15.19830613	12.13092047	12.88684942	9.876028663	6.633456344	7.011420817	5.895639767	6.332075548	3.247083226	3.499059541	2.252101752	2.37808991	0.0	0.0	0.0	5.538925252	10.84049609	22.29078092	6.327320075	0.0	28.94727121	30.73916864	22.43328918	301.1094232	1.095238095	1.761904762	2.380952381	0.266666667	-2.14	21	285.653	64999.57608	13.82534537	4.701771043	2.335342408	127.3196167	6.050371928	0.382964555	6.050371928	0.163970357	0.204644095	0.163970357	-0.204644095	-0.382964555	3.4839	85.1774	301.781	2	5	0	0	0	1	2	3	5	1	6	0	1	0	0	0	108	5.733667477	17.83911085	5.647177221	0.0	0.0	0.0	0.0	14.64975998	5.098681808	0.0	23.73367403	32.90394574	10.58608481	10.92514947	3	0.0	28.4522041	0.0	19.74844179	0.0	26.31013685	5.733667477	35.61542166	0	11.25737949	5.733667477	5.817862778	0.0	11.60093989	19.74844179	5.538925252	0.0	20.7712116	30.59278835	5.022633314	22.29078092	0	69.62	0	5.951436672	0	0	0	0.0	0	0	1.879279573	38.53039487	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.746761834	301.7809944	6.4276	20	5	1	0	0	0	0	0.086956522	23	2	0	102.4628	39	0	0	0	0	69.62	11.44807181	1.010177018	10.33273833	15.87901701	5.893877551	194	207	0	15	16	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	37	0	4.0651	0	23	0
62	5281787.0	1.809229734	632.4932971	15.0791395	11.39864003	11.39864003	10.14786705	6.557091488	6.557091488	4.484580922	4.484580922	2.889219333	2.889219333	1.770661479	1.770661479	5.969305288	15.00759197	0.0	11.49902367	18.59115508	5.563451492	24.28477435	6.066367068	30.33183534	0.0	4.736862954	284.104859	1.047619048	1.80952381	2.523809524	0.117647059	-2.75	21	268.183	60391.66838	14.65479002	7.144520145	4.688965593	122.4871397	11.53753543	0.504259632	11.53753543	0.330272282	0.196678118	0.330272282	-0.445837113	-0.504259632	2.8969	79.9106	284.311	2	4	0	0	0	2	0	2	4	2	4	0	5	0	0	0	108	14.94991774	0.0	11.49902367	0.0	0.0	5.969305288	0.0	4.794537184	0.0	0.0	36.39820241	29.33565723	12.49684173	6.606881965	2	19.74445493	12.04532539	0.0	0.0	0.0	6.420821623	6.606881965	65.73385964	0	11.49902367	0.0	0.0	11.49902367	0.0	22.78924204	15.95222176	0.0	11.12690298	54.60695665	0.0	6.076020107	0	66.76	0	0.0	0	0	0	0.0	0	0	0.0	53.83333333	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.503107514	284.3109932	4.5078	20	4	2	2	0	0	0	0.272727273	22	0	0	98.36	38	0	0	0	0	66.76	9.549217244	0.96920657	8.852612997	17.3553719	9.209183673	180	192	0	17	16	0	4	0	0	0	0	2	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	37	2	2.8969	0	24	0
27	25181195.0	1.892359417	925.4899197	16.51829709	13.19653801	13.19653801	11.72034669	7.977194579	7.977194579	5.852574978	5.852574978	4.286139083	4.286139083	2.994509948	2.994509948	0.0	4.794537184	0.0	5.428790392	35.75457676	24.2164158	0.0	12.13273414	41.29811214	0.0	14.88768137	322.1317424	1.0	1.75	2.5	0.210526316	-2.79	24	304.22	499635.1593	14.78031591	6.015739104	2.630513448	138.8037077	12.54192662	0.439618632	12.54192662	0.199677196	0.032373289	0.199677196	-0.032373289	-0.439618632	2.8788	95.3644	322.364	2	5	0	1	1	2	1	3	5	1	5	0	2	0	1	1	122	19.7875911	5.583020142	11.31297259	0.0	0.0	0.0	4.794537184	0.0	0.0	0.0	24.26546827	23.7625527	30.40671765	18.59998814	4	9.154013891	22.54081283	0.0	0.0	0.0	0.0	36.93685395	58.75426412	0	11.12690298	16.0623676	11.57156848	0.0	0.0	26.30327674	4.736862954	0.0	0.0	57.74262467	0.0	22.09614734	0	68.7	0	0.0	0	0	0	0.0	0	0	6.137009873	47.52965679	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.734810585	322.3639929	7.5946	22	5	1	0	0	0	0	0.074074074	27	2	0	110.754	45	0	0	0	0	68.7	11.21253567	1.013754782	10.06040224	17.41563786	7.709141274	226	249	0	19	18	2	3	1	0	1	0	0	0	1	0	0	2	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	42	1	3.525	0	27	0
29	47528.0	2.282270099	340.9998353	11.09601184	7.751034992	7.751034992	7.198377303	4.154489943	4.154489943	2.554431628	2.554431628	1.508041187	1.508041187	0.883876694	0.883876694	5.086619043	14.90885545	0.0	19.0588181	5.563451492	0.0	6.196843572	18.32957771	0.0	15.13835571	0.0	211.0593058	1.666666667	2.466666667	3.066666667	0.25	-2.18	15	202.105	2437.830919	10.89800312	5.529158501	4.028918379	85.17782118	11.31282785	0.35004699	11.31282785	0.294060895	0.078082955	0.294060895	-0.906518959	-0.35004699	0.0197	49.5166	211.177	1	7	0	0	0	0	1	1	5	1	7	0	5	0	0	0	80	10.15437719	6.606881965	0.0	0.0	10.99379877	0.0	9.778515705	0.0	0.0	10.11431827	0.0	12.13273414	18.93844355	5.563451492	1	14.71874481	5.907179729	0.0	10.30076712	0.0	0.0	13.15163837	40.20419104	0	0.0	5.316788604	0.0	0.0	0.0	29.12941566	4.837588584	10.11431827	10.35798868	24.52642128	0.0	0.0	0	94.36	0	0.0	0	0	0	0.0	0	0	0.0	46.33333333	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0.420563695	211.1769959	2.4454	14	3	1	1	0	0	0	0.4	15	1	0	58.4813	24	2	0	0	0	94.36	10.00260068	1.017257163	8.83291251	13.06666667	7.302469136	115	117	2	8	9	3	4	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	24	2	0.9338	0	16	0
30	1401.0	1.902867448	1200.778186	27.70853153	23.64299129	23.64299129	18.14904147	13.11962836	13.11962836	10.08221158	10.08221158	6.030158843	6.030158843	4.006771576	4.006771576	5.538925252	4.794537184	0.0	6.031114512	34.47585444	49.97034458	0.0	26.48280572	38.9703128	44.66570698	14.45770443	523.3270882	0.973684211	1.657894737	2.263157895	0.5	-3.66	38	482.354	172117059.3	28.90424541	13.22920962	8.173431062	225.1012703	12.79498439	0.496601684	12.79498439	0.320323388	0.360122171	0.320323388	-0.411874589	-0.496601684	5.1629	153.2921	523.682	3	10	0	0	0	1	2	3	8	3	10	0	12	0	0	0	206	25.00721285	17.31688644	5.647177221	5.948339281	0.0	6.031114512	5.316788604	14.76249423	4.983978521	0.0	13.8474744	77.00967676	35.296568	14.21959508	3	14.26826309	28.83071801	0.0	25.1686339	0.0	52.9992545	51.03219791	30.46231185	0	22.62592665	25.42409172	16.56073924	11.49902367	0.0	71.82050576	0.0	0.0	47.46032924	30.46231185	0.0	22.16030442	0	113.53	0	0.0	0	0	0	0.0	0	0	0.0	81.75	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0.278987845	523.6819903	14.0211	50	9	4	4	0	0	1	0.375	40	2	0	197.8779	81	0	0	0	0	114.73	18.6659783	0.996429058	17.7328723	32.51375	15.85190083	407	399	0	28	41	7	3	0	3	1	0	0	0	0	0	0	2	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	79	1	5.6998	0	63	0
30	2153.0	3.211853813	574.1705594	9.585421959	7.235487637	7.235487637	6.125897658	3.717583495	3.717583495	2.806903994	2.806903994	2.029396146	2.029396146	1.268923286	1.268923286	0.0	9.589074368	0.0	11.24901029	11.16387794	4.567099648	17.94209171	7.047671983	0.0	9.967957042	0.0	180.0647255	1.307692308	2.0	2.692307692	0.285714286	-1.85	13	172.103	1349.044351	7.781340073	2.317238171	0.850794084	72.45404342	11.44078704	0.338721321	11.44078704	0.331703247	0.351296296	0.331703247	-0.370740741	-0.338721321	-1.0397	46.5757	180.167	1	6	0	0	0	0	2	2	5	1	6	0	0	0	0	0	68	4.983978521	5.516700718	5.647177221	0.0	5.559266895	5.689743398	13.92873648	9.778515705	0.0	0.0	0.0	0.0	14.09534397	6.327320075	2	0.0	11.16387794	0.0	19.10215634	14.09534397	0.0	0.0	27.16540474	0	0.0	11.24901029	0.0	0.0	0.0	19.10215634	14.09534397	0.0	0.0	15.91639444	0.0	11.16387794	0	72.68	0	0.0	0	0	0	0.0	0	0	2.368796296	33.79787037	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.562472236	180.166997	0.7539	11	5	1	1	0	0	0	0.0	14	2	0	55.4994	22	0	0	0	0	72.68	7.649572138	1.012743137	6.553319155	9.551020408	3.292517007	110	114	0	7	8	4	2	0	1	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	21	2	-1.0397	0	10	0
27	21700.0	1.801524168	1048.498407	26.6814338	21.76586716	22.52179611	16.81158727	13.03311697	13.41108144	11.40216695	12.02758496	9.811749915	10.73651708	8.005845077	8.528550718	51.73790792	24.28467613	0.0	42.79942795	19.26246487	5.57310453	6.076020107	19.92349451	26.84723171	0.0	21.0746658	520.2227812	1.138888889	1.805555556	2.444444444	0.714285714	-1.99	36	483.754	63315769.57	27.05574583	9.086880623	3.482900769	217.1608363	13.85645802	0.457495263	13.85645802	0.306028257	0.080059344	0.306028257	-1.548242499	-0.457495263	4.0868	133.0178	521.05	1	7	4	0	4	0	0	0	7	1	8	0	6	3	0	3	198	14.5802533	0.0	17.99117772	5.783244946	0.0	11.93861058	19.17814874	0.0	0.0	11.60093989	46.26781064	49.6711388	29.58953023	10.97813868	4	33.75840204	35.10604036	0.0	0.0	28.58369908	89.72280523	6.606881965	23.80116485	0	0.0	0.0	0.0	0.0	11.60093989	51.79769932	28.65187464	28.58369908	73.14361574	23.80116485	0.0	0.0	0	106.97	0	7.477961439	0	0	0	0.0	0	0	0.0	82.79981634	0	1	1	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	5	0	0	0	2	2	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.414943238	521.0499879	10.5074	44	7	1	1	0	1	0	0.205128205	39	0	0	175.2368	76	0	0	0	0	106.97	12.13951407	0.973218806	11.4735712	28.99408284	10.19400353	409	460	0	28	37	0	7	0	0	0	0	1	0	2	0	2	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	6	4.0868	0	70	0
27	6166.0	1.646027462	606.2051148	17.1125197	15.01442255	15.01442255	11.39784925	9.773953646	9.773953646	9.267728245	9.267728245	8.506521861	8.506521861	7.19844631	7.19844631	0.0	14.69560176	0.0	29.1380139	29.95778471	32.10410811	18.41474778	0.0	6.076020107	13.8474744	0.0	330.2194948	1.125	1.916666667	2.666666667	0.80952381	-0.96	24	300.228	366562.2334	16.50531037	5.52049024	2.126222751	144.4424436	12.26477372	0.38857953	12.26477372	0.161295863	0.059554736	0.161295863	-0.29783266	-0.38857953	3.6959	92.2928	330.468	1	3	4	0	4	0	0	0	3	1	3	0	2	3	0	3	132	5.106527395	6.606881965	11.56648989	0.0	0.0	0.0	9.589074368	0.0	0.0	0.0	19.42057893	79.60547054	12.33872767	0.0	4	14.69560176	11.56648989	0.0	0.0	34.50160512	65.21404738	6.606881965	11.64912464	0	0.0	0.0	0.0	0.0	0.0	23.27989925	9.589074368	34.50160512	65.21404738	11.64912464	0.0	0.0	0	54.37	0	0.0	0	0	0	0.0	0	0	0.0	52.33333333	0	1	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.839803235	330.4679925	8.9797	33	3	1	1	0	1	0	0.074074074	27	0	0	127.2208	57	0	0	0	0	54.37	9.851386924	0.954847873	9.317231884	17.41563786	6.02055165	314	364	0	21	30	0	3	0	0	0	0	1	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	3	3.6959	0	54	0
27	6473881.0	1.871885581	437.019668	12.91384908	11.06967985	11.06967985	8.510655799	6.74362578	6.74362578	5.980599994	5.980599994	4.571893762	4.571893762	3.204525858	3.204525858	0.0	4.794537184	0.0	29.69619492	5.57310453	25.68328649	5.57310453	0.0	0.0	26.50243019	9.473725908	248.1412445	1.5	2.277777778	3.055555556	0.666666667	-1.09	18	228.162	18095.86513	11.97018629	3.953599203	1.811208501	107.8403537	11.69485379	0.455468027	11.69485379	0.333720603	0.067135299	0.333720603	-0.232657785	-0.455468027	2.762	68.013	248.322	0	3	1	2	3	0	0	0	3	0	3	0	0	0	2	2	98	9.473725908	12.20793278	0.0	0.0	0.0	5.969305288	0.0	4.794537184	0.0	0.0	18.22806032	39.53076089	11.49101058	5.601050811	3	14.26826309	5.969305288	0.0	0.0	5.917906046	57.33974448	0.0	23.80116485	0	0.0	0.0	0.0	0.0	0.0	23.77828887	14.26826309	5.917906046	39.53076089	23.80116485	0.0	0.0	0	38.83	0	0.0	0	0	0	0.0	0	0	0.0	39.25	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.286237114	248.3219943	6.7008	23	3	0	0	0	0	0	0.0	20	2	0	90.477	40	0	0	0	0	38.83	8.41959363	1.06565667	6.90085012	13.005	4.528616025	214	236	0	15	20	0	3	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	3	2.762	0	37	0
32	3331.0	2.643963963	362.3176377	12.67336211	9.166008878	9.166008878	8.092224153	4.987052437	4.987052437	3.367686683	3.367686683	2.124530403	2.124530403	1.331217948	1.331217948	12.18648014	9.589074368	0.0	19.13166998	0.0	5.563451492	0.0	0.0	30.33183534	0.0	20.94106086	238.0953569	1.0	1.470588235	1.882352941	0.272727273	-2.24	17	224.131	5713.813756	12.82775068	6.365816486	4.873704535	98.48602974	10.54075712	0.448922576	10.54075712	0.404009816	0.034351852	0.404009816	-0.870364701	-0.448922576	0.9608	60.2538	238.243	4	6	0	0	0	1	0	1	4	2	6	0	5	0	0	0	92	20.94106086	13.21376393	0.0	0.0	0.0	12.18648014	0.0	9.589074368	0.0	0.0	30.33183534	5.563451492	0.0	5.917906046	1	19.06280028	12.18648014	0.0	0.0	11.46733495	5.917906046	13.21376393	35.89528683	0	0.0	11.46733495	9.589074368	0.0	0.0	25.40024407	9.473725908	0.0	11.48135754	30.33183534	0.0	0.0	0	104.64	0	0.0	0	0	0	0.0	0	0	0.0	48.33333333	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79647102	238.242995	5.3803	20	6	2	0	0	0	0	0.411764706	17	0	0	73.8196	31	0	0	0	0	104.64	10.13717371	1.006169226	9.075018643	15.05882353	8.163265306	148	150	0	11	14	2	4	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	31	2	2.3614	0	23	0
